id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38255134,"Spacious, Luxurious Flat by Historical City",249017821,Lucie,,Markgrave,51.19911,4.40625,Entire home/apt,230,1,4,2019-09-29,0.18,1,87
38271062,"Spacious, trendy penthouse w/ city view, on South",267848896,Dietrich,,Brederode,51.2066,4.39949,Entire home/apt,175,6,3,2021-05-30,0.16,2,157
38281107,B in Antwerp-your luxurious getaway in Antwerp!,44330774,Sharon,,Historisch Centrum,51.22045,4.4017,Private room,180,1,1,2021-02-24,0.21,5,338
38281297,B in Antwerp-your luxurious getaway in Antwerp!,44330774,Sharon,,Historisch Centrum,51.2192,4.40314,Private room,150,1,1,2021-01-01,0.15,5,343
38281578,B in Antwerp-your luxurious getaway in Antwerp!,44330774,Sharon,,Historisch Centrum,51.219,4.4019,Hotel room,160,1,2,2021-03-28,0.29,5,342
38281744,B in Antwerp-your luxurious getaway in Antwerp!,44330774,Sharon,,Historisch Centrum,51.22008,4.40148,Private room,150,1,1,2021-03-20,0.25,5,341
38282034,B in Antwerp-your luxurious getaway in Antwerp!,44330774,Sharon,,Historisch Centrum,51.21923,4.40358,Private room,150,1,0,,,5,349
38342702,Antwerp central,288843440,Abdallah,,Borgerhout Intra Muros Noord,51.21623,4.44739,Shared room,15,1,3,2020-02-24,0.14,2,0
38352422,NEW 2BDR FLAT * BEST CHOICE * Antwerp City Centre,43247005,Rebecca,,Theaterbuurt-Meir,51.21889,4.40856,Entire home/apt,90,1,42,2020-02-29,2.01,15,278
38399285,Cozy studio at great location,292479174,Elias,,Historisch Centrum,51.22641,4.40429,Entire home/apt,64,4,18,2020-01-03,0.92,1,329
38419944,Entire apartment in an unique historical townhouse,14068265,Karolien,,Sint-Andries,51.21239,4.39979,Entire home/apt,114,1,21,2020-07-18,0.96,1,1
38420633,Centrally located stylish and spacious flat,9352812,Sven,,Amandus - Atheneum,51.2229,4.41924,Entire home/apt,65,1,5,2020-01-02,0.24,1,0
38470295,"❤️ of Antwerp, Awesome bed, Netflix Included",102711282,Benjamin,,Amandus - Atheneum,51.21819,4.42994,Entire home/apt,36,2,98,2020-02-21,4.43,2,13
38547626,Charming studio close to central station,82243088,Joleen,,Amandus - Atheneum,51.21844,4.4269,Entire home/apt,70,1,48,2021-07-16,2.33,1,125
38559466,Artist's house & rooftop terrace Central Antwerp,8252758,Thomas,,Borgerhout Intra Muros Zuid,51.21149,4.43206,Entire home/apt,129,2,3,2021-05-24,0.15,2,100
38561071,"7-bedroom appartment in Antwerp, 16 persons",264440567,Henry,,Haringrode,51.2068,4.42013,Entire home/apt,249,15,0,,,8,364
38594194,Artist in Residence Studio,294500036,Foundation,,Oud - Berchem,51.20569,4.43407,Entire home/apt,55,3,4,2020-03-08,0.26,1,282
38611856,Gran casa 9-25 personas / Big house 9-25 persons,107750838,S.,,Historisch Centrum,51.22031,4.40167,Entire home/apt,1125,7,0,,,35,363
38683692,Cosy apartment city center | with rooftop terrace,14549227,Philippe,,Historisch Centrum,51.21907,4.39871,Entire home/apt,95,2,3,2020-03-14,0.17,1,5
38719338,Studio Roosevelt - Centrum Antwerpen,267327007,Tom,,Amandus - Atheneum,51.22107,4.4179,Entire home/apt,56,2,56,2020-11-25,2.60,1,327
38836444,Private double guest room in charming row house.,297333293,Maarten,,Oud - Berchem,51.19971,4.42581,Private room,150,1,18,2020-10-17,0.88,1,180
38878107,The Kaoz: more than just a luxury loft in Antwerp!,25141306,Cain,,Dam,51.23253,4.42729,Entire home/apt,110,1,14,2020-06-21,0.66,1,0
38898289,APARTMENT in the heart of Antwerp!,174932988,Olivier,,Historisch Centrum,51.22399,4.40427,Entire home/apt,72,2,10,2020-03-09,0.49,5,196
38919382,STUDIO in the heart of Antwerp!,174932988,Olivier,,Historisch Centrum,51.22383,4.40517,Entire home/apt,72,2,12,2021-06-21,0.58,5,168
38919694,APARTMENT in the heart of Antwerp!,174932988,Olivier,,Universiteitsbuurt,51.22438,4.40593,Entire home/apt,72,2,10,2021-03-26,0.49,5,197
38925489,Nice apartment in the heart of the city,101646939,Tome,,Historisch Centrum,51.22312,4.40546,Entire home/apt,58,1,78,2020-03-03,3.55,2,0
38934795,"Close to historical centrum, train and bus station",267671671,Mircea,,Stadspark,51.20994,4.41002,Entire home/apt,85,1,6,2019-11-10,0.32,3,341
38967550,☘ 1001 Nights Loft citycenter Antwerp +balconyview,182678477,Driss,,Theaterbuurt-Meir,51.2141,4.40946,Entire home/apt,141,1,80,2021-03-15,3.80,8,325
38972380,Quite place close to historical centrum,267671671,Mircea,,Stadspark,51.21029,4.40872,Entire home/apt,85,1,10,2019-11-10,0.46,3,177
38975201,Cosy studio with amazing view,25260390,Line Albertina,,Nieuw - Kwartier Oost,51.18446,4.44269,Entire home/apt,50,2,19,2021-05-03,0.90,1,28
39000837,Charming Apartment in the heart of Antwerp,87177320,Casper,,Theaterbuurt-Meir,51.21484,4.40502,Entire home/apt,105,2,2,2021-02-14,0.92,1,66
39043040,Gezellige woning met tuin!,299223721,Ludo,,Deurne Zuid West,51.20451,4.46394,Entire home/apt,75,2,10,2019-11-10,0.48,1,48
39043492,Prachtige duplex in Àntwerpen centrum,278676295,Randy,,Universiteitsbuurt,51.22561,4.411,Entire home/apt,150,1,1,2019-10-10,0.05,1,365
39092875,Handmade with love Antwerpian Apartment,58581059,Rachel,,Deurne Noord,51.23094,4.44501,Entire home/apt,50,2,4,2021-05-15,0.21,1,0
39096070,A luxury apartment in the center of Antwerp,171801886,Koen,,Historisch Centrum,51.22014,4.40441,Entire home/apt,110,3,5,2020-03-09,0.27,1,138
39165216,Cosy studio the center of Antwerp!,93426013,Boudewijn,,Historisch Centrum,51.22106,4.39873,Entire home/apt,60,2,20,2020-11-01,1.04,1,104
39173850,"Nearby station en shopping centre, Great cityview.",79403193,Kullathida,,Stadspark,51.20938,4.41908,Shared room,40,1,3,2020-01-01,0.15,1,177
39174512,Loft @ Vooruitzicht,300550745,Jan,,Borgerhout Intra Muros Noord,51.21868,4.44294,Entire home/apt,80,1,17,2021-05-14,0.81,2,80
39175921,Room @ Vooruitzicht,300550745,Jan,,Borgerhout Intra Muros Noord,51.21785,4.44269,Private room,20,5,6,2020-10-02,0.29,2,37
39196316,Think Jazzy Gallery Suite Appartement ♠️,139712249,Thomas,,Universiteitsbuurt,51.22181,4.40539,Entire home/apt,66,1,27,2020-01-07,1.25,1,46
39330826,Apartments “Brial 1”.,127787502,Olena,,Stadspark,51.21003,4.42281,Entire home/apt,138,1,27,2021-05-24,1.29,19,328
39331350,Centrally located flat,302087844,Dimitry,,Amandus - Atheneum,51.21889,4.42604,Entire home/apt,36,3,2,2019-11-17,0.10,1,90
39348629,Theodore Lodge. Luxury Apartment Antwerp,165436938,Elisabeth,,Sint-Andries,51.21612,4.39905,Entire home/apt,60,1,38,2020-03-11,1.86,45,335
39385527,"Cozy studio, near the heart of Antwerp",1691155,Loïc,,Groenenhoek,51.19993,4.44188,Entire home/apt,50,1,2,2020-01-01,0.10,1,90
39401215,"Apartment "" Brial  2"".",127787502,Olena,,Stadspark,51.2096,4.42098,Entire home/apt,143,1,28,2021-05-04,1.39,19,305
39402577,"Apartment ""Bria 3""",127787502,Olena,,Haringrode,51.20885,4.42259,Entire home/apt,143,1,13,2021-07-03,0.75,19,317
39403196,"Apartment  ""Brial 4"".",127787502,Olena,,Haringrode,51.2085,4.42273,Entire home/apt,143,1,22,2021-04-12,1.17,19,331
39439450,Modern flat with a vintage touch.,302909078,Yann,,Amandus - Atheneum,51.22851,4.41819,Entire home/apt,160,2,1,2020-03-09,0.06,2,90
39482529,Loft in YUST Antwerp,275023479,Yust,,Haringrode,51.2018,4.42047,Private room,116,1,2,2020-05-07,0.12,1,306
39484040,Cosy and charming apartment in the city center,294349726,Astrid,,Stadspark,51.20721,4.41579,Entire home/apt,60,5,3,2021-06-30,0.74,1,185
39493751,Apartment with a view,103363284,Nathalie,,Amandus - Atheneum,51.22899,4.41804,Entire home/apt,48,29,1,2020-08-07,0.09,9,0
39504410,Modern 2 bedroom apartment with amazing river view,4865806,Tommie,,Eilandje,51.23189,4.40376,Entire home/apt,145,2,5,2021-07-03,4.17,2,139
39505817,♥  Romantisch verblijf in hippe buurt,251481632,Eline,,Borgerhout Intra Muros Zuid,51.21025,4.42957,Entire home/apt,50,2,3,2020-01-05,0.15,1,0
39572996,Theaterstudio 2.0 Antwerp,141159863,Liselore,,Theaterbuurt-Meir,51.212906,4.408221,Entire home/apt,91,1,23,2020-02-19,1.09,2,304
39576050,"Bright flat with vintage elements, near the park.",302909078,Yann,,Amandus - Atheneum,51.22945,4.41789,Entire home/apt,160,1,2,2020-11-30,0.12,2,90
39578032,Marble Deluxe Lodge Heart of Antwerp 4F,165436938,Elisabeth,,Theaterbuurt-Meir,51.21743,4.40631,Entire home/apt,60,1,69,2020-01-21,3.43,45,327
39580214,Marble Deluxe Apartment in the Heart of Antwerp 2D,165436938,Elisabeth,,Theaterbuurt-Meir,51.2188,4.40673,Entire home/apt,60,1,31,2020-01-26,1.50,45,347
39601703,Design loft in the historic center with a terrace,36864214,Diana,,Universiteitsbuurt,51.22346,4.40824,Entire home/apt,96,2,14,2020-07-05,0.68,1,38
39606146,Marble Deluxe Apartment in the Heart of Antwerp 2A,165436938,Elisabeth,,Theaterbuurt-Meir,51.21695,4.40918,Entire home/apt,60,1,54,2020-03-11,2.63,45,336
39626634,Bright studio at perfect location incl parkingspot,52331031,Florentijn,,Theaterbuurt-Meir,51.21619,4.40959,Entire home/apt,69,2,17,2021-06-20,0.85,1,73
39644430,Close to City Centre,21046022,Arif,,Borgerhout Intra Muros Noord,51.21584,4.43488,Private room,42,1,16,2021-01-03,0.77,3,88
39659772,Eclectic warehouse appartement close by the MAS,848184,Bart,,Historisch Centrum,51.22634,4.40315,Entire home/apt,78,2,10,2020-10-19,0.52,1,173
39664757,Spacious Duplex Apartment With a Big Sunny Terrace,43529471,Axel,,Brederode,51.19922,4.39241,Private room,45,2,5,2020-10-05,0.24,1,157
39697333,An apartment in the heart of Antwerp (2),46342839,Mari,,Harmonie,51.20779,4.40409,Entire home/apt,80,2,5,2020-08-02,0.26,3,90
39713572,Gorgeous apartment in a quiet area in Antwerp,26729835,Aida,,Borgerhout Extra Muros,51.20135,4.44473,Entire home/apt,85,2,16,2020-02-23,0.78,2,100
39728310,Stadswoning in smiley-neighbourhood 2060,6616864,Christof,,Amandus - Atheneum,51.22691,4.42173,Entire home/apt,75,7,7,2020-03-15,0.36,1,358
39746037,Gorgeous room in a quiet area in Antwerp,26729835,Aida,,Borgerhout Extra Muros,51.20161,4.44557,Private room,45,2,4,2020-03-05,0.20,2,0
39764990,Cosy appartment Eilandje,69604003,Michaël,,Eilandje,51.23387,4.41185,Entire home/apt,50,4,7,2020-01-29,0.34,1,0
39820380,Fantastico loft nel centro di Anversa 200 metri,43299837,Fabio,,Zuid,51.20823,4.39123,Entire home/apt,173,1,0,,,1,89
39827291,The studio,306419120,Koen,,Historisch Centrum,51.22537,4.40436,Entire home/apt,64,2,74,2021-06-28,3.59,1,129
39882751,Small room near Antwerp Centre,220077937,David,,Oud - Merksem,51.24039,4.43671,Private room,18,4,15,2021-06-06,0.83,4,70
39885185,appartement for up to 6 persons,307149839,Kris,,Groenenhoek,51.19011,4.44824,Entire home/apt,100,1,4,2020-03-15,0.20,1,365
39891513,Cocoon: Cosy apartment in the historic city centre,205445663,Kenny,,Historisch Centrum,51.21833,4.39982,Entire home/apt,90,1,3,2019-11-10,0.16,1,106
39905365,Renovated bright & quiet 1BR near Port and city ❤️,302345778,Dorien,,Luchtbal,51.25561,4.42447,Entire home/apt,33,150,1,2019-12-17,0.05,1,352
39905529,New design apartment with panoramic views,103363284,Nathalie,,Eilandje,51.23015,4.41661,Entire home/apt,60,21,0,,,9,198
39908193,302、Antwerp central station's charming apartment,52106350,Jackie,,Amandus - Atheneum,51.21918,4.4248,Entire home/apt,135,2,18,2019-12-16,0.96,5,147
39935151,Center Duplex apartment with a bedroom & aquarium,228522778,Olena,,Theaterbuurt-Meir,51.2145,4.41004,Entire home/apt,84,3,0,,,3,0
39961203,"Great kitchen, very good central location",60756836,Ann,,Harmonie,51.20831,4.4051,Entire home/apt,66,3,0,,,10,180
40021059,Beautiful apartment at the MAS,284170179,Julien,,Eilandje,51.22816,4.40855,Entire home/apt,90,4,1,2020-01-01,0.05,1,83
40078653,The Greenplace Lodge S1,165436938,Elisabeth,,Sint-Andries,51.21737,4.3987,Entire home/apt,60,1,11,2021-05-13,0.57,45,339
40079702,The Greenplace Lodge Penthouse S4,165436938,Elisabeth,,Historisch Centrum,51.21848,4.39989,Entire home/apt,75,1,10,2020-03-16,0.50,45,0
40080174,The Greenplace Lodge S2,165436938,Elisabeth,,Sint-Andries,51.21697,4.40005,Entire home/apt,60,1,41,2020-12-05,2.11,45,321
40080586,The Greenplace Lodge S3,165436938,Elisabeth,,Historisch Centrum,51.21824,4.39912,Entire home/apt,60,1,26,2020-01-12,1.32,45,332
40084323,Your home !,267671671,Mircea,,Stadspark,51.20989,4.40932,Entire home/apt,65,1,4,2021-05-16,0.21,3,360
40099953,ANTWERP Quiet Business  apartement in city centre,261394719,Your,,Stadspark,51.20981,4.4131,Entire home/apt,100,2,2,2021-01-25,0.18,2,0
40101542,exceptional gatehouse with parkplace in city,309467495,Stéphanie,,Harmonie,51.20777,4.40667,Entire home/apt,79,2,16,2020-01-23,0.82,1,15
40128013,Hotel Flox,277313438,Fardin,,Centraal Station,51.2176,4.42022,Private room,79,1,1,2019-12-08,0.05,3,363
40129833,Leuk omgeving valt veel te doen,309694296,Thakoerdien,,Zuid,51.20719,4.39231,Private room,50,2,18,2020-08-07,0.94,1,179
40150324,New Triplex House 10 pers in Antwerp Citycenter,228207262,Ann,,Sint-Andries,51.21354,4.39892,Entire home/apt,160,14,0,,,9,350
40172350,Loft in Antwerp for the summer,13990066,Eline,,Zurenborg,51.2103,4.42638,Entire home/apt,38,8,0,,,1,22
40172994,Sunrise View Lodge in the Center of Antwerp,165436938,Elisabeth,,Universiteitsbuurt,51.21989,4.41508,Entire home/apt,60,1,19,2021-06-22,0.99,45,354
40176413,Luxurious historical mansion 🎯top location/parking,4563513,Rayes,,Historisch Centrum,51.22121,4.40235,Entire home/apt,175,1,24,2020-08-30,1.19,3,324
40219162,"City Centre Studio:  enjoy art, fashion & dining",40455656,Alain,,Theaterbuurt-Meir,51.2133,4.40957,Entire home/apt,54,3,5,2021-05-01,0.27,1,360
40229216,I invite you to my apartment is very nice,250873785,Isabella,,Brederode,51.20159,4.39135,Private room,100,3,0,,,1,87
40271527,"Perfect Location, location, location",311077135,Cornelia,,Universiteitsbuurt,51.2253,4.40599,Entire home/apt,90,2,6,2020-02-16,0.32,1,360
40295291,Friday Market,292259483,Jacqueline,,Historisch Centrum,51.21861,4.39787,Entire home/apt,85,2,61,2021-04-18,3.14,1,43
40307290,Ruime slaapkamer,311392782,Alfonso,,Historisch Centrum,51.2202,4.39756,Private room,50,2,0,,,1,90
40328827,Duplex in city centre for expats and companies,60219699,Eugene,,Stadspark,51.20663,4.41413,Entire home/apt,48,28,0,,,34,364
40334325,Luxurious flat in central location,311556587,Xander,,Zurenborg,51.20989,4.42298,Entire home/apt,56,3,1,2019-12-24,0.05,1,83
40358946,The studio,46918022,Evi,,Amandus - Atheneum,51.22712,4.42371,Entire home/apt,42,1,28,2020-11-06,1.44,3,233
40365085,HOFMARKGRAAF: Unique apartment in historic mansion,85495091,Eliezer,,Universiteitsbuurt,51.22084,4.40699,Entire home/apt,481,1,13,2021-05-03,0.69,3,300
40367956,Private studio in the centre of Antwerp. max 3p.,44834170,Leni,,Amandus - Atheneum,51.21983,4.41644,Entire home/apt,43,2,22,2021-07-06,1.35,2,312
40372249,Spacious room & terrace with a view over Antwerp,28761498,Carol,,Borgerhout Intra Muros Zuid,51.21043,4.42876,Private room,65,2,4,2019-12-23,0.21,1,0
40376618,Cosy Casa,312094948,Tim,,Theaterbuurt-Meir,51.2113,4.40602,Entire home/apt,65,1,16,2020-01-28,0.81,1,74
40385598,"Modern renovated, fully furnished 2-bdrm apprtmnt",264440567,Henry,,Amandus - Atheneum,51.22356,4.41831,Entire home/apt,99,21,0,,,8,363
40390493,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,82,1,8,2021-02-14,0.43,6,363
40392465,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,82,1,0,,,6,365
40396720,Kloosterloft,278471162,Pascal,,Sint-Andries,51.21596,4.39491,Entire home/apt,109,1,25,2020-07-26,1.50,1,253
40412786,Studio Heaven: in the heart of Antwerp!,312508751,Hanne,,Theaterbuurt-Meir,51.21696,4.41168,Entire home/apt,65,2,6,2021-07-10,0.47,1,168
40413795,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,82,1,0,,,6,365
40413837,Centrally located A-STAY Room- A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,76,1,3,2020-01-04,0.16,6,364
40413840,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,82,1,1,2020-01-25,0.06,6,365
40414879,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Nikolina,,Centraal Station,51.21453,4.42059,Private room,76,1,9,2020-02-02,0.49,6,365
40438979,Antwerp For Two Bed & Breakfast,14525678,Stefan,,Historisch Centrum,51.22506,4.40066,Private room,114,1,1,2021-02-28,0.21,2,364
40441020,Charming and cosy apartment in the old town,13023301,Chloë,,Historisch Centrum,51.22414,4.40524,Entire home/apt,80,2,56,2020-03-12,2.97,1,230
40447103,Quetzal Paradise Suite,15780894,Simon,,Universiteitsbuurt,51.22153,4.40537,Private room,49,1,31,2020-12-19,1.60,10,34
40499255,Antwerp Historic Centre at Vrijdagmarkt (C1),248149473,Christiane,,Historisch Centrum,51.21813,4.39855,Entire home/apt,93,4,6,2020-03-03,0.33,6,11
40502047,Authentic appartement  with a view in Antwerp City,225110403,Joram,,Stadspark,51.20525,4.41321,Entire home/apt,60,2,6,2021-07-05,0.32,1,14
40517821,Antwerp Historic Centre at Vrijdagmarkt (C2),248149473,Christiane,,Historisch Centrum,51.21813,4.39855,Entire home/apt,115,4,2,2019-12-09,0.10,6,0
40552378,Fantastic large Loft located in old city center,38821780,Pepijn,,Historisch Centrum,51.22425,4.39935,Entire home/apt,350,2,4,2019-12-25,0.21,1,89
40561103,Central Perk Apartment - Antwerp,314237238,Luc,,Stuivenberg,51.23086,4.42533,Entire home/apt,51,1,9,2021-07-17,0.47,2,245
40611679,Duplex Antwerp (toplocation!),148899410,Jorre,,Theaterbuurt-Meir,51.21886,4.40609,Private room,40,1,6,2020-02-17,0.31,1,0
40628318,Moderne studio.,314980707,Rik,,Borgerhout Extra Muros,51.21113,4.45178,Entire home/apt,52,2,30,2021-07-16,1.70,1,69
40652467,Antique building in centre of Antwerp,223011600,Andrii,,Stadspark,51.2081,4.41158,Entire home/apt,3200,4,0,,,1,83
40663725,HOFMARKGRAAF: UNIQUE HISTORIC GROUND FLOOR APPT.,85495091,Eliezer,,Historisch Centrum,51.22005,4.40492,Entire home/apt,99,2,12,2021-07-16,1.07,3,298
40665796,Luxury panoramic apartment in center of Antwerp,253849957,Nadia,,Amandus - Atheneum,51.22243,4.41747,Entire home/apt,120,3,1,2020-03-15,0.06,1,180
40716997,Gezellig en licht appartement op toplocatie,20926466,Hannah,,Zurenborg,51.20847,4.42869,Entire home/apt,80,30,4,2019-12-22,0.21,1,230
40752802,HOFMARKGRAAF: 18 PEOPLE - UNIQUE APPT. IN MANSION,85495091,Eliezer,,Universiteitsbuurt,51.21998,4.40702,Entire home/apt,450,1,5,2021-06-19,0.29,3,274
40778942,Your second home in Antwerpen till 7 people.,60219699,Eugene,,Haringrode,51.20265,4.41442,Entire home/apt,90,2,7,2020-07-18,0.39,34,365
40792909,Live the locals life - heart of Antwerp,182678477,Driss,,Theaterbuurt-Meir,51.21347,4.4098,Entire home/apt,84,1,37,2021-07-18,2.05,8,332
40793657,Spacious Apartments in the Center of Antwerp 1L,317037207,Elisabeth,,Theaterbuurt-Meir,51.21815,4.4067,Entire home/apt,60,1,1,2020-02-29,0.06,46,331
40794159,Spacious Apartments in the Center of Antwerp 1R,317037207,Elisabeth,,Theaterbuurt-Meir,51.21806,4.40719,Entire home/apt,60,1,1,2020-10-09,0.11,46,335
40794458,Spacious Apartments in The Center of Antwerp 2L,317037207,Elisabeth,,Universiteitsbuurt,51.22028,4.4068,Entire home/apt,60,1,0,,,46,333
40798729,Spacious Apartments in The Center of Antwerp 2R,317037207,Elisabeth,,Theaterbuurt-Meir,51.21838,4.4071,Entire home/apt,60,1,3,2021-06-13,0.33,46,342
40800004,Spacious Apartments in the Center of Antwerp 3R,317037207,Elisabeth,,Theaterbuurt-Meir,51.21887,4.40842,Entire home/apt,60,1,1,2020-07-22,0.08,46,304
40827672,Rustig gelegen huis op toplocatie,317584397,Peter,,Theaterbuurt-Meir,51.21621,4.40183,Entire home/apt,107,2,10,2021-06-25,0.53,1,345
40860344,Apartamento Meir,318047615,Angie,,Theaterbuurt-Meir,51.21801,4.4079,Entire home/apt,80,7,0,,,1,180
40879981,Cosy studio in trendy neighbourhood!,40519444,Quincy,,Zurenborg,51.20709,4.43241,Entire home/apt,50,2,2,2020-01-01,0.11,1,358
40891179,Deluxe Apartment with Rooftop Terrace 3R,165436938,Elisabeth,,Theaterbuurt-Meir,51.21835,4.40724,Entire home/apt,60,1,74,2021-06-20,3.92,45,304
